condition,error_type,rank,path,dataset,source_class,label,prediction,probability
color_0.20,false_negative,2,WildFake_demo/Images/Diffusion_based/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/18f690beb924721883a47f1802e44fde.jpg,WildFake_demo,full_synthetic,1,0,0.000746726989746
color_0.20,false_negative,3,WildFake_demo/Images/Diffusion_based/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/50bcdb27830ca8be95298802a0162ba9.jpg,WildFake_demo,full_synthetic,1,0,0.0008106231689453
color_0.20,false_negative,4,WildFake_demo/Images/Diffusion_based/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/623c0a74ec9139e8c582f68a1925411a.jpg,WildFake_demo,full_synthetic,1,0,0.0008392333984375
color_0.20,false_negative,5,WildFake_demo/Images/Diffusion_based/DALLE/Advanced/DALLE3/dalle3/202311070924598319e76b1a88ba6c/8148d0b6ad70932b3f6c4ec560e8c152.jpg,WildFake_demo,full_synthetic,1,0,0.0008559226989746
crop_0.80,false_positive,1,WildFake_demo/Images/Real/coco/coco2017/val2017/img159953.jpg,WildFake_demo,real,0,1,0.99951171875
crop_0.80,false_positive,2,WildFake_demo/Images/Real/coco/coco2017/val2017/img162473.jpg,WildFake_demo,real,0,1,0.9990234375
crop_0.80,false_positive,3,WildFake_demo/Images/Real/coco/coco2017/val2017/img163864.jpg,WildFake_demo,real,0,1,0.9990234375
crop_0.80,false_positive,4,WildFake_demo/Images/Real/coco/coco2017/val2017/img161722.jpg,WildFake_demo,real,0,1,0.9970703125
crop_0.80,false_positive,5,WildFake_demo/Images/Real/coco/coco2017/val2017/img159852.jpg,WildFake_demo,real,0,1,0.99462890625
crop_0.80,false_negative,1,WildFake_demo/Images/Diffusion_based/DALLE/Advanced/DALLE3/dalle3/20231102143933b82206831d45b85d/d1c317f2429de20b96a2effdeab4215b.jpg,WildFake_demo,full_synthetic,1,0,0.0001987218856811
crop_0.80,false_negative,2,WildFake_demo/Images/Diffusion_based/DALLE/Advanced/DALLE3/dalle3/2023110215025084768300d30fc34f/ecc2b25599ad985c691ba6ab332222d5.jpg,WildFake_demo,full_synthetic,1,0,0.0002323389053344
crop_0.80,false_negative,3,WildFake_demo/Images/Diffusion_based/DALLE/Advanced/DALLE3/dalle3/20231102143933b82206831d45b85d/0f92f8331c3c80beee1676140dd006a3.jpg,WildFake_demo,full_synthetic,1,0,0.0002572536468505
crop_0.80,false_negative,4,WildFake_demo/Images/Diffusion_based/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/044f4f988518587886dc78b7d1da2b45.jpg,WildFake_demo,full_synthetic,1,0,0.0002632141113281
crop_0.80,false_negative,5,WildFake_demo/Images/Diffusion_based/DALLE/Advanced/DALLE3/dalle3/202311011943129901ca391019566e/fbc64c5d00016f7d60ce41c6e055a9a3.jpg,WildFake_demo,full_synthetic,1,0,0.0002937316894531
